SR750/760 - V401,ADDRESS,SETPOINT,Relay Setting Category,Info Name
Setpoint Group 2,1534,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Pickup
Setpoint Group 2,1535,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Multiplier
Setpoint Group 2,1536,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Reset Time
Setpoint Group 2,1537,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Direction
Setpoint Group 2,1600,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Function
Setpoint Group 2,1601,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Relays
Setpoint Group 2,1602,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Curve
Setpoint Group 2,1603,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Pickup
Setpoint Group 2,1604,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Multiplier
Setpoint Group 2,1605,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Reset Time
Setpoint Group 2,1606,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Direction
Setpoint Group 2,1608,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Function
Setpoint Group 2,1609,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Relays
Setpoint Group 2,160A,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Pickup
Setpoint Group 2,160B,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Delay
Setpoint Group 2,160C,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Direction
Setpoint Group 2,160E,S5,GROUND DIRECTIONAL,Ground Directional Function
Setpoint Group 2,160F,S5,GROUND DIRECTIONAL,Ground Directional Maximum Torque Angle
Setpoint Group 2,1610,S5,GROUND DIRECTIONAL,Ground Directional Minimum Polarizing Voltage
Setpoint Group 2,1611,S5,GROUND DIRECTIONAL,Ground Directional Polarizing
Setpoint Group 2,1612,S5,GROUND DIRECTIONAL,Ground Directional Relays
Setpoint Group 2,1630,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Function
Setpoint Group 2,1631,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Relays
Setpoint Group 2,1632,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Curve
Setpoint Group 2,1633,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Pickup
Setpoint Group 2,1634,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Multiplier
Setpoint Group 2,1635,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Reset Time
Setpoint Group 2,1636,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Direction
Setpoint Group 2,1640,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Function
Setpoint Group 2,1641,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Relays
Setpoint Group 2,1642,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Pickup
Setpoint Group 2,1643,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Delay
Setpoint Group 2,1644,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Direction
Setpoint Group 2,1650,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Function
Setpoint Group 2,1651,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Relays
Setpoint Group 2,1652,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Pickup
Setpoint Group 2,1653,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Delay
Setpoint Group 2,1654,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Direction
Setpoint Group 2,1660,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Function
Setpoint Group 2,1661,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Relays
Setpoint Group 2,1662,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Curve
Setpoint Group 2,1663,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Pickup
Setpoint Group 2,1664,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Multiplier
Setpoint Group 2,1665,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Reset Time
Setpoint Group 2,1666,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Direction
Setpoint Group 2,1670,S5,NEUTRAL DIRECTIONAL,Neutral Directional Function
Setpoint Group 2,1671,S5,NEUTRAL DIRECTIONAL,Neutral Directional Maximum Torque Angle
Setpoint Group 2,1672,S5,NEUTRAL DIRECTIONAL,Minimum Polarizing Voltage
Setpoint Group 2,1674,S5,NEUTRAL DIRECTIONAL,Neutral Directional Polarizing
Setpoint Group 2,1675,S5,NEUTRAL DIRECTIONAL,Neutral Directional Relays
Setpoint Group 2,1700,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Function
Setpoint Group 2,1701,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Relays
Setpoint Group 2,1702,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Curve
Setpoint Group 2,1703,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Pickup
Setpoint Group 2,1704,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Multiplier
Setpoint Group 2,1705,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Reset Time
Setpoint Group 2,1706,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Direction
Setpoint Group 2,1710,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Inst Overcurrent Function
Setpoint Group 2,1711,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Instantaneous Overcurrent Relays
Setpoint Group 2,1712,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Instantaneous Overcurrent Pickup
Setpoint Group 2,1713,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Instantaneous Overcurrent Delay
Setpoint Group 2,1714,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Inst Overcurrent Direction
Setpoint Group 2,1720,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Function
Setpoint Group 2,1721,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Relays
Setpoint Group 2,1722,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Pickup
Setpoint Group 2,1723,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Delay
Setpoint Group 2,1730,S5,NEGATIVE SEQUENCE DIRECTIONAL,Negative Sequence Directional Function
Setpoint Group 2,1731,S5,NEGATIVE SEQUENCE DIRECTIONAL,Neg Seq Directional Maximum Torque Angle (MTA)
Setpoint Group 2,1732,S5,NEGATIVE SEQUENCE DIRECTIONAL,Minimum Polarizing Voltage
Setpoint Group 2,1733,S5,NEGATIVE SEQUENCE DIRECTIONAL,Negative Sequence Directional Relays
Setpoint Group 2,1740,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Function
Setpoint Group 2,1741,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Relays
Setpoint Group 2,1742,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Pickup
Setpoint Group 2,1743,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Delay
Setpoint Group 2,1744,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Direction
Setpoint Group 2,1750,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Function
Setpoint Group 2,1751,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Relays
Setpoint Group 2,1752,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Curve
Setpoint Group 2,1753,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Pickup
Setpoint Group 2,1754,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Multiplier
Setpoint Group 2,1755,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Reset Time
Setpoint Group 2,1756,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Direction
Setpoint Group 2,1760,S5,SENSITIVE GROUND DIRECTIONAL,Sensitive Ground Directional Function
Setpoint Group 2,1761,S5,SENSITIVE GROUND DIRECTIONAL,Sensitive Ground Directional Maximum Torque Angle
Setpoint Group 2,1762,S5,SENSITIVE GROUND DIRECTIONAL,Minimum Polarizing Voltage
Setpoint Group 2,1763,S5,SENSITIVE GROUND DIRECTIONAL,Sensitive Ground Directional Polarizing
Setpoint Group 2,1764,S5,SENSITIVE GROUND DIRECTIONAL,Sensitive Ground Directional Relays
Setpoint Group 2,1770,S5,RESTRICTED EARTH FAULT (REF),Restricted Earth Fault Function
Setpoint Group 2,1771,S5,RESTRICTED EARTH FAULT (REF),Restricted Earth Fault Relays
Setpoint Group 2,1772,S5,RESTRICTED EARTH FAULT (REF),Restricted Earth Fault Pickup
Setpoint Group 2,1773,S5,RESTRICTED EARTH FAULT (REF),Restricted Earth Fault Delay
Setpoint Group 2,1780,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Function
Setpoint Group 2,1781,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Relays
Setpoint Group 2,1782,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Pickup
Setpoint Group 2,1783,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Delay
Setpoint Group 2,1784,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Phases Required for Operation
Setpoint Group 2,1785,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Minimum Operating Voltage
Setpoint Group 2,1786,S5,BUS UNDERVOLTAGE 1,Bus Undervoltage 1 Curve
Setpoint Group 2,1788,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Function
Setpoint Group 2,1789,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Relays
Setpoint Group 2,178A,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Pickup
Setpoint Group 2,178B,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Delay
Setpoint Group 2,178C,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Phases Required for Operation
Setpoint Group 2,178D,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Minimum Operating Voltage
Setpoint Group 2,178E,S5,BUS UNDERVOLTAGE 2,Bus Undervoltage 2 Curve
Setpoint Group 2,1790,S5,OVERVOLTAGE 1,Overvoltage 1 Function
Setpoint Group 2,1791,S5,OVERVOLTAGE 1,Overvoltage 1 Relays
Setpoint Group 2,1792,S5,OVERVOLTAGE 1,Overvoltage 1 Pickup
Setpoint Group 2,1793,S5,OVERVOLTAGE 1,Overvoltage 1 Delay
Setpoint Group 2,1794,S5,OVERVOLTAGE 1,Overvoltage 1 Phases Required for Operation
Setpoint Group 2,1798,S5,OVERVOLTAGE 2,Overvoltage 2 Function
Setpoint Group 2,1799,S5,OVERVOLTAGE 2,Overvoltage 2 Relays
Setpoint Group 2,179A,S5,OVERVOLTAGE 2,Overvoltage 2 Pickup
Setpoint Group 2,179B,S5,OVERVOLTAGE 2,Overvoltage 2 Delay
Setpoint Group 2,179C,S5,OVERVOLTAGE 2,Overvoltage 2 Phases Required for Operation
Setpoint Group 2,17A0,S5,UNDERFREQUENCY 1,Underfrequency 1 Function
Setpoint Group 2,17A1,S5,UNDERFREQUENCY 1,Underfrequency 1 Relays
Setpoint Group 2,17A2,S5,UNDERFREQUENCY 1,Underfrequency 1 Pickup
Setpoint Group 2,17A3,S5,UNDERFREQUENCY 1,Underfrequency 1 Delay
Setpoint Group 2,17A4,S5,UNDERFREQUENCY 1,Underfrequency 1 Minimum Operating Voltage
Setpoint Group 2,17A5,S5,UNDERFREQUENCY 1,Underfrequency 1 Minimum Operating Current
Setpoint Group 2,17A8,S5,UNDERFREQUENCY 2,Underfrequency 2 Function
Setpoint Group 2,17A9,S5,UNDERFREQUENCY 2,Underfrequency 2 Relays
Setpoint Group 2,17AA,S5,UNDERFREQUENCY 2,Underfrequency 2 Pickup
Setpoint Group 2,17AB,S5,UNDERFREQUENCY 2,Underfrequency 2 Delay
Setpoint Group 2,17AC,S5,UNDERFREQUENCY 2,Underfrequency 2 Minimum Operating Voltage
Setpoint Group 2,17AD,S5,UNDERFREQUENCY 2,Underfrequency 2 Minimum Operating Current
Setpoint Group 2,17B0,S5,LINE UNDERVOLTAGE 3,Line Undervoltage 3 Function
Setpoint Group 2,17B1,S5,LINE UNDERVOLTAGE 3,Line Undervoltage 3 Relays
Setpoint Group 2,17B2,S5,LINE UNDERVOLTAGE 3,Line Undervoltage 3 Pickup
Setpoint Group 2,17B3,S5,LINE UNDERVOLTAGE 3,Line Undervoltage 3 Delay
Setpoint Group 2,17B4,S5,LINE UNDERVOLTAGE 3,Line Undervoltage 3 Minimum Operating Voltage
Setpoint Group 2,17B5,S5,LINE UNDERVOLTAGE 3,Line Undervoltage 3 Curve
Setpoint Group 2,17B8,S5,LINE UNDERVOLTAGE 4,Line Undervoltage 4 Function
Setpoint Group 2,17B9,S5,LINE UNDERVOLTAGE 4,Line Undervoltage 4 Relays
Setpoint Group 2,17BA,S5,LINE UNDERVOLTAGE 4,Line Undervoltage 4 Pickup
Setpoint Group 2,17BB,S5,LINE UNDERVOLTAGE 4,Line Undervoltage 4 Delay
Setpoint Group 2,17BC,S5,LINE UNDERVOLTAGE 4,Line Undervoltage 4 Minimum Operating Voltage
Setpoint Group 2,17BD,S5,LINE UNDERVOLTAGE 4,Line Undervoltage 4 Curve
Setpoint Group 2,17C0,S5,FREQUENCY DECAY,Frequency Decay Function
Setpoint Group 2,17C1,S5,FREQUENCY DECAY,Frequency Decay Relays
Setpoint Group 2,17C2,S5,FREQUENCY DECAY,Frequency Decay Rate
Setpoint Group 2,17C3,S5,FREQUENCY DECAY,Frequency Decay Pickup
Setpoint Group 2,17C4,S5,FREQUENCY DECAY,Frequency Decay Delay
Setpoint Group 2,17C5,S5,FREQUENCY DECAY,Frequency Decay Minimum Operating Voltage
Setpoint Group 2,17C6,S5,FREQUENCY DECAY,Frequency Decay Minimum Operating Current
Setpoint Group 2,17CE,S5,NEUTRAL DISPLACEMENT,Neutral Displacement Function
Setpoint Group 2,17CF,S5,NEUTRAL DISPLACEMENT,Neutral Displacement Relays
Setpoint Group 2,17D0,S5,NEUTRAL DISPLACEMENT,Neutral Displacement Pickup
Setpoint Group 2,17D1,S5,NEUTRAL DISPLACEMENT,Neutral Displacement Multiplier
Setpoint Group 2,17D2,S5,NEUTRAL DISPLACEMENT,Neutral Displacement Curve
Setpoint Group 2,17D3,S5,NEUTRAL DISPLACEMENT,Neutral Displacement Reset Time
Setpoint Group 3,1500,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Function
Setpoint Group 3,1501,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Relays
Setpoint Group 3,1502,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Curve
Setpoint Group 3,1503,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Voltage Restraint
Setpoint Group 3,1504,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Pickup
Setpoint Group 3,1505,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Multiplier
Setpoint Group 3,1506,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Reset Time
Setpoint Group 3,1507,S5,PHASE TIME OVERCURRENT 1,Phase Time Overcurrent 1 Direction
Setpoint Group 3,1508,S5,PHASE INSTANTANEOUS OVERCURRENT 1,Phase Instantaneous Overcurrent 1 Function
Setpoint Group 3,1509,S5,PHASE INSTANTANEOUS OVERCURRENT 1,Phase Instantaneous Overcurrent 1 Relays
Setpoint Group 3,150A,S5,PHASE INSTANTANEOUS OVERCURRENT 1,Phase Instantaneous Overcurrent 1 Pickup
Setpoint Group 3,150B,S5,PHASE INSTANTANEOUS OVERCURRENT 1,Phase Instantaneous Overcurrent 1 Delay
Setpoint Group 3,150C,S5,PHASE INSTANTANEOUS OVERCURRENT 1,Phases Required for Operation
Setpoint Group 3,150D,S5,PHASE INSTANTANEOUS OVERCURRENT 1,Phase Instantaneous Overcurrent 1 Direction
Setpoint Group 3,1510,S5,PHASE INSTANTANEOUS OVERCURRENT 2,Phase Instantaneous Overcurrent 2 Function
Setpoint Group 3,1511,S5,PHASE INSTANTANEOUS OVERCURRENT 2,Phase Instantaneous Overcurrent 2 Relays
Setpoint Group 3,1512,S5,PHASE INSTANTANEOUS OVERCURRENT 2,Phase Instantaneous Overcurrent 2 Pickup
Setpoint Group 3,1513,S5,PHASE INSTANTANEOUS OVERCURRENT 2,Phase Instantaneous Overcurrent 2 Delay
Setpoint Group 3,1514,S5,PHASE INSTANTANEOUS OVERCURRENT 2,Phases Required for Operation
Setpoint Group 3,1515,S5,PHASE INSTANTANEOUS OVERCURRENT 2,Phase Instantaneous Overcurrent 2 Direction
Setpoint Group 3,1520,S5,PHASE DIRECTIONAL,Phase Directional Function
Setpoint Group 3,1521,S5,PHASE DIRECTIONAL,Phase Directional Maximum Torque Angle
Setpoint Group 3,1522,S5,PHASE DIRECTIONAL,Minimum Polarizing Voltage
Setpoint Group 3,1523,S5,PHASE DIRECTIONAL,Phase Directional Relays
Setpoint Group 3,1524,S5,PHASE DIRECTIONAL,Block OC When Voltage Memory Expires
Setpoint Group 3,1530,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Function
Setpoint Group 3,1531,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Relays
Setpoint Group 3,1532,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Curve
Setpoint Group 3,1533,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Voltage Restraint
Setpoint Group 3,1534,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Pickup
Setpoint Group 3,1535,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Multiplier
Setpoint Group 3,1536,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Reset Time
Setpoint Group 3,1537,S5,PHASE TIME OVERCURRENT 2,Phase Time Overcurrent 2 Direction
Setpoint Group 3,1600,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Function
Setpoint Group 3,1601,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Relays
Setpoint Group 3,1602,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Curve
Setpoint Group 3,1603,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Pickup
Setpoint Group 3,1604,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Multiplier
Setpoint Group 3,1605,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Reset Time
Setpoint Group 3,1606,S5,GROUND TIME OVERCURRENT ,Ground Time Overcurrent Direction
Setpoint Group 3,1608,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Function
Setpoint Group 3,1609,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Relays
Setpoint Group 3,160A,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Pickup
Setpoint Group 3,160B,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Delay
Setpoint Group 3,160C,S5,GROUND INSTANTANEOUS OVERCURRENT ,Ground Instantaneous Overcurrent Direction
Setpoint Group 3,160E,S5,GROUND DIRECTIONAL,Ground Directional Function
Setpoint Group 3,160F,S5,GROUND DIRECTIONAL,Ground Directional Maximum Torque Angle
Setpoint Group 3,1610,S5,GROUND DIRECTIONAL,Ground Directional Minimum Polarizing Voltage
Setpoint Group 3,1611,S5,GROUND DIRECTIONAL,Ground Directional Polarizing
Setpoint Group 3,1612,S5,GROUND DIRECTIONAL,Ground Directional Relays
Setpoint Group 3,1630,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Function
Setpoint Group 3,1631,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Relays
Setpoint Group 3,1632,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Curve
Setpoint Group 3,1633,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Pickup
Setpoint Group 3,1634,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Multiplier
Setpoint Group 3,1635,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Reset Time
Setpoint Group 3,1636,S5,NEUTRAL TIME OVERCURRENT 1,Neutral Time Overcurrent 1 Direction
Setpoint Group 3,1640,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Function
Setpoint Group 3,1641,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Relays
Setpoint Group 3,1642,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Pickup
Setpoint Group 3,1643,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Delay
Setpoint Group 3,1644,S5,NEUTRAL INSTANANEOUS OVERCURRENT 1,Neutral Instantaneous Overcurrent 1 Direction
Setpoint Group 3,1650,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Function
Setpoint Group 3,1651,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Relays
Setpoint Group 3,1652,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Pickup
Setpoint Group 3,1653,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Delay
Setpoint Group 3,1654,S5,NEUTRAL INSTANTANEOUS OVERCURRENT 2,Neutral Instantaneous Overcurrent 2 Direction
Setpoint Group 3,1660,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Function
Setpoint Group 3,1661,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Relays
Setpoint Group 3,1662,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Curve
Setpoint Group 3,1663,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Pickup
Setpoint Group 3,1664,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Multiplier
Setpoint Group 3,1665,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Reset Time
Setpoint Group 3,1666,S5,NEUTRAL TIME OVERCURRENT 2,Neutral Time Overcurrent 2 Direction
Setpoint Group 3,1670,S5,NEUTRAL DIRECTIONAL,Neutral Directional Function
Setpoint Group 3,1671,S5,NEUTRAL DIRECTIONAL,Neutral Directional Maximum Torque Angle
Setpoint Group 3,1672,S5,NEUTRAL DIRECTIONAL,Minimum Polarizing Voltage
Setpoint Group 3,1674,S5,NEUTRAL DIRECTIONAL,Neutral Directional Polarizing
Setpoint Group 3,1675,S5,NEUTRAL DIRECTIONAL,Neutral Directional Relays
Setpoint Group 3,1700,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Function
Setpoint Group 3,1701,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Relays
Setpoint Group 3,1702,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Curve
Setpoint Group 3,1703,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Pickup
Setpoint Group 3,1704,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Multiplier
Setpoint Group 3,1705,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Reset Time
Setpoint Group 3,1706,S5,NEGATIVE SEQUENCE TIME OVERCURRENT,Negative Sequence Time Overcurrent Direction
Setpoint Group 3,1710,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Inst Overcurrent Function
Setpoint Group 3,1711,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Instantaneous Overcurrent Relays
Setpoint Group 3,1712,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Instantaneous Overcurrent Pickup
Setpoint Group 3,1713,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Instantaneous Overcurrent Delay
Setpoint Group 3,1714,S5,NEGATIVE SEQUENCE INST OVERCURRENT,Negative Sequence Inst Overcurrent Direction
Setpoint Group 3,1720,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Function
Setpoint Group 3,1721,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Relays
Setpoint Group 3,1722,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Pickup
Setpoint Group 3,1723,S5,NEGATIVE SEQUENCE VOLTAGE,Negative Sequence Voltage Delay
Setpoint Group 3,1730,S5,NEGATIVE SEQUENCE DIRECTIONAL,Negative Sequence Directional Function
Setpoint Group 3,1731,S5,NEGATIVE SEQUENCE DIRECTIONAL,Neg Seq Directional Maximum Torque Angle (MTA)
Setpoint Group 3,1732,S5,NEGATIVE SEQUENCE DIRECTIONAL,Minimum Polarizing Voltage
Setpoint Group 3,1733,S5,NEGATIVE SEQUENCE DIRECTIONAL,Negative Sequence Directional Relays
Setpoint Group 3,1740,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Function
Setpoint Group 3,1741,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Relays
Setpoint Group 3,1742,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Pickup
Setpoint Group 3,1743,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Delay
Setpoint Group 3,1744,S5,SENSITIVE GROUND INSTANTANEOUS OC,Sensitive Ground Instantaneous Overcurrent Direction
Setpoint Group 3,1750,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Function
Setpoint Group 3,1751,S5,SENSITIVE GROUND TIME OC,Sensitive Ground Time Overcurrent Relays
